INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
2768	npc_B6	443	50001	6	0	0	1000	-12	21	1	0
2769	npc_B6	444	50001	6	1	0	2250	-13	21	1	0
2770	npc_B6	445	50001	6	0	0	1000	-11	21	1	0
2771	npc_B6	446	50001	6	0	0	1000	-10	21	1	0
2772	npc_B6	447	50001	6	0	0	1000	-13	18	1	0
2773	npc_B6	448	50001	6	0	0	1000	17	20	1	0
2774	npc_B6	449	50001	6	0	0	1000	-13	20	1	0
2775	npc_B6	450	50001	6	0	0	1000	-13	19	1	0
2776	npc_B6	451	50001	6	0	0	1000	17	-4	1	0
2777	npc_B6	452	50001	6	0	0	1000	17	-5	1	719
2778	npc_B6	453	50001	6	0	0	1000	17	-6	1	0
2779	npc_B6	454	50001	6	0	0	1000	17	-7	1	0
2780	npc_B6	455	50001	6	0	0	1000	17	-8	1	0
2781	npc_B6	456	50001	6	1	0	2250	17	-9	1	0
2782	npc_B6	457	50001	6	0	0	1000	17	-10	1	0
2783	npc_B6	458	50001	6	0	0	1000	17	-11	1	0
2784	npc_B6	459	50001	6	0	0	1000	17	-12	1	0
2785	npc_B6	460	50001	6	0	0	1000	17	-13	1	0
2786	npc_B6	461	50001	6	0	0	1000	17	-14	1	0
2787	npc_B6	462	50001	6	0	0	1000	17	-15	1	0
2788	npc_B6	463	50001	6	0	0	1000	17	-16	1	0
2789	npc_B6	464	50001	6	1	0	2250	17	-17	1	0
2790	npc_B6	465	50001	6	0	0	1000	16	-17	1	0
2791	npc_B6	466	50001	6	0	0	1000	15	-17	1	1810
2792	npc_B6	467	50001	6	0	0	1000	14	-17	1	0
2793	npc_B6	468	50001	6	0	0	1000	11	-17	1	0
2794	npc_B6	469	50001	6	0	0	1000	13	-17	1	0
2795	npc_B6	470	50001	6	1	0	2250	12	-17	1	0
2796	npc_B6	471	50001	6	0	0	1000	10	-17	1	0
2797	npc_B6	472	50001	6	0	0	1000	9	-17	1	480
2798	npc_B6	473	50001	6	0	0	1000	8	-17	1	0
2799	npc_B6	474	50001	6	0	0	1000	7	-17	1	0
2800	npc_B6	475	50001	6	1	0	2250	6	-17	1	0
2801	npc_B6	476	50001	6	0	0	1000	5	-17	1	0
2802	npc_B6	477	50001	6	0	0	1000	4	-17	1	0
2803	npc_B6	478	50001	6	0	0	1000	3	-17	1	0
2804	npc_B6	479	50001	6	0	0	1000	2	-17	1	0
2805	npc_B6	480	50001	6	0	0	1000	1	-17	1	0
2806	npc_B6	481	50001	6	0	0	1000	0	-17	1	0
2807	npc_B6	482	50001	6	0	0	1000	-1	-17	1	0
2808	npc_B6	483	50001	6	1	0	2250	-3	-17	1	0
2809	npc_B6	484	50001	6	0	0	1000	-2	-17	1	0
2810	npc_B6	485	50001	6	0	0	1000	-4	-17	1	0
2811	npc_B6	486	50001	6	0	0	1000	-5	-17	1	0
2812	npc_B6	487	50001	6	0	0	1000	-6	-17	1	0
2813	npc_B6	488	50001	6	0	0	1000	-7	-17	1	0
2814	npc_B6	489	50001	6	1	0	2250	-8	-17	1	0
2815	npc_B6	490	50001	6	0	0	1000	-9	-17	1	0
2816	npc_B6	491	50001	6	0	0	1000	-10	-17	1	0
2817	npc_B6	492	50001	6	0	0	1000	-11	-17	1	0
2818	npc_B6	493	50001	6	0	0	1000	-12	-17	1	0
2819	npc_B6	494	50001	6	1	0	2250	-13	-17	1	0
2820	npc_B6	495	50001	6	0	0	1000	-13	4	1	2502
2821	npc_B6	496	50001	6	0	0	1000	-13	3	1	465
2822	npc_B6	497	50001	6	0	0	1000	-13	1	1	0
2823	npc_B6	498	50001	6	0	0	1000	-13	2	1	0
2824	npc_B6	499	50001	6	0	0	1000	-13	0	1	0
2825	npc_B6	500	50001	6	0	0	1000	-13	-1	1	0
2826	npc_B6	501	50001	6	0	0	1000	-13	-2	1	0
2827	npc_B6	502	50001	6	0	0	1000	-13	-3	1	0
2828	npc_B6	503	50001	6	0	0	1000	-13	-4	1	0
2829	npc_B6	504	50001	6	0	0	1000	-13	-5	1	0
2830	npc_B6	505	50001	6	0	0	1000	-13	-6	1	0
2831	npc_B6	506	50001	6	0	0	1000	-13	-7	1	0
2832	npc_B6	507	50001	6	0	0	1000	-13	-8	1	0
2833	npc_B6	508	50001	6	1	0	2250	-13	-9	1	0
2834	npc_B6	509	50001	6	0	0	1000	-13	-10	1	0
2835	npc_B6	510	50001	6	0	0	1000	-13	-11	1	0
2836	npc_B6	511	50001	6	0	0	1000	-13	-12	1	0
2837	npc_B6	512	50001	6	0	0	1000	-13	-13	1	0
2838	npc_B6	513	50001	6	0	0	1000	-13	-14	1	0
2839	npc_B6	514	50001	6	0	0	1000	-13	-15	1	0
2840	npc_B6	515	50001	6	0	0	1000	-13	-16	1	0
2841	npc_B6	516	20004	2	5	0	16250	5	-14	1	4554701
2842	npc_B6	517	40001	6	3	1	22000	-1	17	1	2699312
2843	npc_B6	518	40002	6	3	1	22000	-12	15	1	18000000
2844	npc_B6	521	40003	6	0	1	15000	-12	0	1	17997469
2845	npc_B6	525	40002	6	3	1	22000	13	17	1	17980669
2846	npc_B6	526	40001	6	3	0	22000	-8	-16	1	8083516
2847	npc_B6	527	40002	6	3	0	22000	13	-16	1	17999729
2848	npc_B6	528	50001	6	1	0	2250	3	18	1	0
2851	npc_B6	541	40001	6	3	1	22000	-12	-8	1	8086048
2852	npc_B6	542	50001	6	0	0	1000	-14	12	1	0
2853	npc_B6	543	40002	6	3	1	22000	-1	22	1	17986402
2854	npc_B6	544	40001	6	3	1	22000	13	22	1	8088270
2855	npc_B6	545	50001	6	0	0	1000	-14	-9	1	0
2856	npc_B6	546	50001	6	0	0	1000	-15	12	1	0
2857	npc_B6	547	50001	6	0	0	1000	-16	12	1	0
2858	npc_B6	548	50001	6	0	0	1000	-17	12	1	1235
2859	npc_B6	549	50001	6	0	0	1000	-18	12	1	0
2860	npc_B6	550	50001	6	0	0	1000	-19	12	1	0
2861	npc_B6	551	50001	6	0	0	1000	-20	12	1	0
2862	npc_B6	552	50001	6	0	0	1000	-21	12	1	0
2863	npc_B6	553	50001	6	0	0	1000	-22	12	1	0
2864	npc_B6	554	50001	6	0	0	1000	-23	12	1	0
2865	npc_B6	555	50001	6	0	0	1000	-24	12	1	2519
2866	npc_B6	556	50001	6	0	0	1000	-25	12	1	0
2867	npc_B6	557	50001	6	1	0	2250	-26	12	1	0
2868	npc_B6	558	50001	6	0	0	1000	-26	11	1	1038
2869	npc_B6	559	50001	6	0	0	1000	-15	-9	1	0
2870	npc_B6	560	50001	6	0	0	1000	-16	-9	1	0
2871	npc_B6	561	50001	6	0	0	1000	-17	-9	1	0
2872	npc_B6	562	50001	6	0	0	1000	-18	-9	1	0
2873	npc_B6	563	50002	6	0	0	0	5	21	1	0
2874	npc_B6	564	50002	6	0	0	0	7	21	1	0
2875	npc_B6	565	50002	6	0	0	0	9	21	1	0
2876	npc_B6	566	50002	6	0	0	0	11	21	1	0
2877	npc_B6	567	50001	6	0	0	1000	-26	10	1	0
2878	npc_B6	568	50001	6	0	0	1000	-26	9	1	0
2879	npc_B6	569	50001	6	0	0	1000	-26	8	1	0
2880	npc_B6	570	50001	6	0	0	1000	-26	7	1	0
2881	npc_B6	571	50001	6	0	0	1000	-26	6	1	0
2882	npc_B6	572	50001	6	1	0	2250	-26	5	1	0
2883	npc_B6	573	50001	6	0	0	1000	-26	4	1	0
2884	npc_B6	574	50001	6	0	0	1000	-26	3	1	0
2885	npc_B6	575	50001	6	0	0	1000	-26	2	1	0
2886	npc_B6	576	50001	6	0	0	1000	-26	1	1	0
2887	npc_B6	577	50001	6	0	0	1000	-26	0	1	0
2888	npc_B6	578	50001	6	0	0	1000	-26	-1	1	0
2889	npc_B6	579	50001	6	1	0	2250	-26	-2	1	0
2890	npc_B6	580	50001	6	0	0	1000	-26	-3	1	0
2891	npc_B6	581	50001	6	0	0	1000	-26	-4	1	0
2892	npc_B6	582	50001	6	0	0	1000	-26	-5	1	0
2893	npc_B6	583	50001	6	0	0	1000	-26	-6	1	0
2894	npc_B6	584	50001	6	0	0	1000	-26	-7	1	0
2895	npc_B6	585	50001	6	0	0	1000	-26	-8	1	0
2896	npc_B6	586	50001	6	1	0	2250	-26	-9	1	0
2897	npc_B6	587	50001	6	0	0	1000	-19	-9	1	0
2898	npc_B6	588	50001	6	0	0	1000	-20	-9	1	0
2899	npc_B6	589	50001	6	0	0	1000	-21	-9	1	0
2900	npc_B6	590	50001	6	0	0	1000	-22	-9	1	0
2901	npc_B6	591	50001	6	0	0	1000	-23	-9	1	0
2902	npc_B6	592	50001	6	0	0	1000	-24	-9	1	0
2903	npc_B6	594	50001	6	0	0	1000	-25	-9	1	0
2904	npc_B6	598	40001	6	3	0	22000	5	-2	1	8075625
2905	npc_B6	599	40002	6	3	0	22000	5	-8	1	17999686
2906	npc_B6	600	50004	8	0	0	10000	-7	0	1	21599438
2907	npc_B6	601	40001	6	3	1	22000	-25	-4	1	8026104
2908	npc_B6	602	50001	6	0	0	1000	18	12	1	0
2909	npc_B6	603	50001	6	0	0	1000	19	12	1	1788
2910	npc_B6	604	50001	6	0	0	1000	20	12	1	2032
2911	npc_B6	605	50001	6	0	0	1000	21	12	1	3000
2912	npc_B6	606	50001	6	0	0	1000	23	12	1	0
2913	npc_B6	607	50001	6	0	0	1000	22	12	1	0
2914	npc_B6	608	50001	6	0	0	1000	24	12	1	0
2915	npc_B6	609	50001	6	0	0	1000	18	-9	1	0
2916	npc_B6	610	50001	6	0	0	1000	19	-9	1	0
2917	npc_B6	611	50001	6	0	0	1000	25	12	1	0
2918	npc_B6	612	50001	6	0	0	1000	26	12	1	0
2919	npc_B6	613	50001	6	0	0	1000	27	12	1	0
2920	npc_B6	614	30001	7	0	0	8000	18	0	1	299836
2921	npc_B6	615	50001	6	0	0	1000	28	12	1	452
2922	npc_B6	616	50001	6	0	0	1000	29	12	1	1359
2923	npc_B6	617	50001	6	1	0	2250	30	12	1	0
2924	npc_B6	618	50001	6	0	0	1000	30	10	1	0
2925	npc_B6	619	50001	6	0	0	1000	30	11	1	0
2926	npc_B6	620	50001	6	0	0	1000	30	9	1	0
2927	npc_B6	621	50001	6	0	0	1000	30	8	1	0
2928	npc_B6	622	50001	6	0	0	1000	30	7	1	0
2929	npc_B6	623	50001	6	0	0	1000	30	6	1	882
2930	npc_B6	624	50001	6	1	0	2250	30	5	1	0
2931	npc_B6	625	50001	6	0	0	1000	30	4	1	0
2932	npc_B6	626	50001	6	0	0	1000	30	3	1	0
2933	npc_B6	627	50001	6	0	0	1000	30	2	1	0
2934	npc_B6	628	50001	6	0	0	1000	30	1	1	120
2935	npc_B6	629	50001	6	0	0	1000	30	0	1	0
2936	npc_B6	630	50001	6	1	0	2250	30	-2	1	0
2937	npc_B6	631	50001	6	0	0	1000	30	-3	1	0
2938	npc_B6	632	50001	6	0	0	1000	30	-4	1	0
2939	npc_B6	633	50001	6	0	0	1000	30	-5	1	0
2940	npc_B6	634	50001	6	0	0	1000	30	-1	1	0
2941	npc_B6	635	50001	6	0	0	1000	20	-9	1	101
2942	npc_B6	636	50001	6	0	0	1000	21	-9	1	0
2943	npc_B6	637	50001	6	0	0	1000	22	-9	1	159
2944	npc_B6	638	50001	6	0	0	1000	23	-9	1	0
2945	npc_B6	639	50001	6	0	0	1000	24	-9	1	0
2946	npc_B6	640	50001	6	0	0	1000	26	-9	1	0
2947	npc_B6	641	50001	6	0	0	1000	25	-9	1	0
2948	npc_B6	642	50001	6	0	0	1000	30	-6	1	0
2949	npc_B6	643	50001	6	0	0	1000	30	-7	1	2565
2950	npc_B6	644	50001	6	0	0	1000	30	-8	1	1463
2951	npc_B6	645	50001	6	1	0	2250	30	-9	1	0
2952	npc_B6	646	50001	6	0	0	1000	29	-9	1	0
2953	npc_B6	647	50001	6	0	0	1000	28	-9	1	0
2954	npc_B6	648	50001	6	0	0	1000	27	-9	1	0
2955	npc_B6	649	30003	3	0	0	4000	18	-8	1	0
2956	npc_B6	650	40001	6	3	0	22000	26	-4	1	899110
2957	npc_B6	651	50001	6	0	0	1000	17	18	1	0
2958	npc_B6	652	50002	6	0	0	0	4	19	1	0
2959	npc_B6	653	50002	6	0	0	0	6	19	1	0
2960	npc_B6	654	50002	6	0	0	0	8	19	1	0
2961	npc_B6	655	50002	6	0	0	0	10	19	1	0
2962	npc_B6	656	30004	3	0	0	4000	-2	-25	1	832733
2963	npc_B6	657	50001	6	0	0	1000	6	-18	1	0
2964	npc_B6	658	50001	6	0	0	1000	6	-19	1	0
2965	npc_B6	659	50001	6	0	0	1000	6	-20	1	0
2966	npc_B6	660	50001	6	0	0	1000	6	-21	1	0
2967	npc_B6	661	50001	6	0	0	1000	-3	-18	1	0
2968	npc_B6	662	50001	6	0	0	1000	-3	-19	1	0
2969	npc_B6	663	50001	6	0	0	1000	-3	-20	1	0
2970	npc_B6	664	50001	6	0	0	1000	-3	-21	1	0
2971	npc_B6	665	40004	6	0	0	15000	13	-4	1	17990567
2972	npc_B6	666	50001	6	0	0	1000	-3	-22	1	498
2973	npc_B6	667	50001	6	0	0	1000	-3	-23	1	476
2974	npc_B6	668	50001	6	0	0	1000	-3	-24	1	0
2975	npc_B6	669	50001	6	0	0	1000	-3	-25	1	0
2976	npc_B6	670	50001	6	1	0	2250	-3	-26	1	0
2977	npc_B6	671	50001	6	0	0	1000	-2	-26	1	0
2978	npc_B6	672	50001	6	0	0	1000	-1	-26	1	0
2979	npc_B6	673	50001	6	0	0	1000	0	-26	1	0
2980	npc_B6	674	50001	6	0	0	1000	6	-22	1	0
2981	npc_B6	675	50001	6	0	0	1000	6	-23	1	0
2982	npc_B6	676	50001	6	0	0	1000	6	-24	1	0
2983	npc_B6	677	50001	6	0	0	1000	1	-26	1	0
2984	npc_B6	678	50001	6	0	0	1000	2	-26	1	0
2985	npc_B6	679	50001	6	0	0	1000	3	-26	1	0
2986	npc_B6	680	50001	6	0	0	1000	4	-26	1	0
2987	npc_B6	681	50001	6	0	0	1000	6	-25	1	0
2988	npc_B6	682	50001	6	0	0	1000	5	-26	1	0
2989	npc_B6	683	50001	6	1	0	2250	6	-26	1	0
2990	npc_B6	684	50001	6	0	0	1000	12	22	1	0
2991	npc_B6	685	50001	6	0	0	1000	12	23	1	0
2992	npc_B6	686	50001	6	0	0	1000	12	24	1	927
2993	npc_B6	687	50001	6	0	0	1000	12	25	1	0
2994	npc_B6	688	50001	6	1	0	2250	12	26	1	0
2995	npc_B6	689	50001	6	0	0	1000	13	26	1	0
2996	npc_B6	690	50001	6	0	0	1000	14	26	1	0
2997	npc_B6	691	50001	6	0	0	1000	15	26	1	0
2998	npc_B6	692	50001	6	0	0	1000	16	26	1	0
2999	npc_B6	693	50001	6	1	0	2250	17	26	1	0
3000	npc_B6	694	50001	6	0	0	1000	17	25	1	0
3001	npc_B6	695	50001	6	0	0	1000	17	24	1	0
3002	npc_B6	696	50001	6	0	0	1000	17	23	1	2405
3003	npc_B6	697	50001	6	0	0	1000	17	22	1	0
3004	npc_B6	698	50001	6	0	0	1000	3	22	1	0
3005	npc_B6	699	50001	6	0	0	1000	3	23	1	0
3006	npc_B6	700	50001	6	0	0	1000	3	24	1	841
3007	npc_B6	701	50001	6	0	0	1000	3	25	1	0
3008	npc_B6	702	50001	6	0	0	1000	-2	25	1	0
3009	npc_B6	703	50001	6	1	0	2250	-2	26	1	0
3010	npc_B6	704	50001	6	0	0	1000	-1	26	1	0
3011	npc_B6	705	50001	6	0	0	1000	0	26	1	0
3012	npc_B6	706	50001	6	0	0	1000	1	26	1	0
3013	npc_B6	707	50001	6	0	0	1000	2	26	1	0
3014	npc_B6	708	50001	6	1	0	2250	3	26	1	0
3015	npc_B6	709	50001	6	0	0	1000	-2	24	1	0
3016	npc_B6	710	50001	6	0	0	1000	-2	23	1	0
3017	npc_B6	711	50001	6	0	0	1000	-2	22	1	0
3018	npc_B6	712	50002	6	0	0	0	4	23	1	0
3019	npc_B6	713	50002	6	0	0	0	6	23	1	0
3020	npc_B6	714	50002	6	0	0	0	8	23	1	0
3021	npc_B6	715	50002	6	0	0	0	10	23	1	0
3022	npc_B7	40	30001	7	0	0	8000	-25	0	1	1798001
3023	npc_B7	198	40001	6	3	0	22000	1	0	1	8073010
3024	npc_B7	368	30002	3	2	0	32000	-21	-8	1	43200000
3025	npc_B7	1	10001	5	4	1	150000	-5	-10	1	57597781
3137	npc_B7	367	60003	4	0	0	0	24	-29	1	9000
3138	npc_B7	373	20001	0	8	0	105000	1	11	1	87076526
3139	npc_B7	374	20001	0	8	0	105000	1	5	1	87113631
3140	npc_B7	375	20002	1	8	0	105000	7	11	1	87230777
3141	npc_B7	376	20002	1	8	0	105000	7	5	1	87246230
3142	npc_B7	377	50001	6	0	0	1000	17	3	1	0
3143	npc_B7	378	50001	6	0	0	1000	17	2	1	0
3144	npc_B7	379	50001	6	0	0	1000	17	1	1	0
3145	npc_B7	380	50001	6	0	0	1000	17	0	1	0
3146	npc_B7	381	50001	6	0	0	1000	17	-1	1	0
3147	npc_B7	382	50001	6	0	0	1000	17	-2	1	0
3148	npc_B7	383	50001	6	0	0	1000	17	-3	1	0
3149	npc_B7	384	40002	6	3	0	22000	-1	-14	1	17970206
3150	npc_B7	385	20003	2	7	0	55600	-8	13	1	10247031
3151	npc_B7	386	50001	6	0	0	1000	17	4	1	0
3152	npc_B7	387	50001	6	0	0	1000	17	5	1	3000
3153	npc_B7	388	50001	6	0	0	1000	17	6	1	2060
3154	npc_B7	389	50001	6	0	0	1000	17	7	1	0
3155	npc_B7	390	50001	6	0	0	1000	17	8	1	2909
3156	npc_B7	391	50001	6	0	0	1000	17	9	1	0
3157	npc_B7	392	50001	6	0	0	1000	17	10	1	3000
3158	npc_B7	393	50001	6	0	0	1000	17	11	1	1870
3159	npc_B7	394	50001	6	1	0	2250	17	12	1	0
3160	npc_B7	395	40002	6	4	0	26000	13	4	1	43197616
3161	npc_B7	396	50001	6	0	0	1000	17	13	1	0
3162	npc_B7	397	50001	6	0	0	1000	17	14	1	0
3163	npc_B7	398	50001	6	0	0	1000	17	16	1	0
3164	npc_B7	399	50001	6	0	0	1000	17	15	1	0
3165	npc_B7	400	50001	6	1	0	2250	-8	21	1	0
3166	npc_B7	401	50001	6	0	0	1000	-6	21	1	0
3167	npc_B7	402	50001	6	0	0	1000	-7	21	1	0
3168	npc_B7	403	50001	6	0	0	1000	-5	21	1	0
3169	npc_B7	404	50001	6	0	0	1000	-4	21	1	0
3170	npc_B7	405	50001	6	0	0	1000	-9	21	1	0
3171	npc_B7	406	50001	6	0	0	1000	-3	21	1	0
3172	npc_B7	407	50001	6	1	0	2250	-2	21	1	0
3173	npc_B7	408	50001	6	0	0	1000	0	21	1	0
3174	npc_B7	409	50001	6	0	0	1000	-1	21	1	0
3175	npc_B7	410	50001	6	0	0	1000	1	21	1	0
3176	npc_B7	411	50001	6	0	0	1000	2	21	1	1406
3177	npc_B7	412	50001	6	1	0	2250	3	21	1	0
3178	npc_B7	413	50001	6	0	0	1000	12	19	1	0
3179	npc_B7	417	50001	6	0	0	1000	3	20	1	0
3180	npc_B7	418	50001	6	1	0	2250	12	18	1	0
3181	npc_B7	419	50001	6	0	0	1000	12	20	1	0
3182	npc_B7	420	50001	6	0	0	1000	17	17	1	704
3183	npc_B7	422	50001	6	0	0	1000	3	19	1	0
3184	npc_B7	423	50001	6	1	0	2250	12	21	1	0
3185	npc_B7	424	50001	6	0	0	1000	13	21	1	0
3186	npc_B7	425	50001	6	0	0	1000	14	21	1	0
3187	npc_B7	426	50001	6	0	0	1000	15	21	1	0
3188	npc_B7	427	50001	6	0	0	1000	16	21	1	0
3189	npc_B7	428	50001	6	0	0	1000	17	19	1	0
3190	npc_B7	429	50001	6	0	0	1000	-13	7	1	0
3191	npc_B7	430	50001	6	0	0	1000	-13	6	1	0
3192	npc_B7	431	50001	6	1	0	2250	17	21	1	0
3193	npc_B7	432	50001	6	0	0	1000	-13	5	1	0
3194	npc_B7	433	50001	6	0	0	1000	-13	9	1	0
3195	npc_B7	434	50001	6	0	0	1000	-13	8	1	0
3196	npc_B7	435	50001	6	0	0	1000	-13	10	1	0
3197	npc_B7	436	50001	6	1	0	2250	-13	12	1	0
3198	npc_B7	437	50001	6	0	0	1000	-13	11	1	0
3199	npc_B7	438	50001	6	0	0	1000	-13	13	1	0
3200	npc_B7	439	50001	6	0	0	1000	-13	14	1	0
3201	npc_B7	440	50001	6	0	0	1000	-13	15	1	0
3202	npc_B7	441	50001	6	0	0	1000	-13	16	1	0
3203	npc_B7	442	50001	6	0	0	1000	-13	17	1	0
3204	npc_B7	443	50001	6	0	0	1000	-12	21	1	0
3205	npc_B7	444	50001	6	1	0	2250	-13	21	1	0
3206	npc_B7	445	50001	6	0	0	1000	-11	21	1	0
3207	npc_B7	446	50001	6	0	0	1000	-10	21	1	0
3208	npc_B7	447	50001	6	0	0	1000	-13	18	1	0
3209	npc_B7	448	50001	6	0	0	1000	17	20	1	0
3210	npc_B7	449	50001	6	0	0	1000	-13	20	1	0
3211	npc_B7	450	50001	6	0	0	1000	-13	19	1	0
3212	npc_B7	451	50001	6	0	0	1000	17	-4	1	0
3213	npc_B7	452	50001	6	0	0	1000	17	-5	1	719
3214	npc_B7	453	50001	6	0	0	1000	17	-6	1	0
3215	npc_B7	454	50001	6	0	0	1000	17	-7	1	0
3216	npc_B7	455	50001	6	0	0	1000	17	-8	1	0
3217	npc_B7	456	50001	6	1	0	2250	17	-9	1	0
3218	npc_B7	457	50001	6	0	0	1000	17	-10	1	0
3219	npc_B7	458	50001	6	0	0	1000	17	-11	1	0
3220	npc_B7	459	50001	6	0	0	1000	17	-12	1	0
3221	npc_B7	460	50001	6	0	0	1000	17	-13	1	0
3222	npc_B7	461	50001	6	0	0	1000	17	-14	1	0
3223	npc_B7	462	50001	6	0	0	1000	17	-15	1	0
3224	npc_B7	463	50001	6	0	0	1000	17	-16	1	0
3225	npc_B7	464	50001	6	1	0	2250	17	-17	1	0
3226	npc_B7	465	50001	6	0	0	1000	16	-17	1	0
3227	npc_B7	466	50001	6	0	0	1000	15	-17	1	1810
3228	npc_B7	467	50001	6	0	0	1000	14	-17	1	0
3229	npc_B7	468	50001	6	0	0	1000	11	-17	1	0
3230	npc_B7	469	50001	6	0	0	1000	13	-17	1	0
3231	npc_B7	470	50001	6	1	0	2250	12	-17	1	0
3232	npc_B7	471	50001	6	0	0	1000	10	-17	1	0
3233	npc_B7	472	50001	6	0	0	1000	9	-17	1	480
3234	npc_B7	473	50001	6	0	0	1000	8	-17	1	0
3235	npc_B7	474	50001	6	0	0	1000	7	-17	1	0
3236	npc_B7	475	50001	6	1	0	2250	6	-17	1	0
3237	npc_B7	476	50001	6	0	0	1000	5	-17	1	0
3238	npc_B7	477	50001	6	0	0	1000	4	-17	1	0
3239	npc_B7	478	50001	6	0	0	1000	3	-17	1	0
3240	npc_B7	479	50001	6	0	0	1000	2	-17	1	0
3241	npc_B7	480	50001	6	0	0	1000	1	-17	1	0
3242	npc_B7	481	50001	6	0	0	1000	0	-17	1	0
3243	npc_B7	482	50001	6	0	0	1000	-1	-17	1	0
3244	npc_B7	483	50001	6	1	0	2250	-3	-17	1	0
3245	npc_B7	484	50001	6	0	0	1000	-2	-17	1	0
3246	npc_B7	485	50001	6	0	0	1000	-4	-17	1	0
3247	npc_B7	486	50001	6	0	0	1000	-5	-17	1	0
3248	npc_B7	487	50001	6	0	0	1000	-6	-17	1	0
3249	npc_B7	488	50001	6	0	0	1000	-7	-17	1	0
3250	npc_B7	489	50001	6	1	0	2250	-8	-17	1	0
3251	npc_B7	490	50001	6	0	0	1000	-9	-17	1	0
3252	npc_B7	491	50001	6	0	0	1000	-10	-17	1	0
3253	npc_B7	492	50001	6	0	0	1000	-11	-17	1	0
3254	npc_B7	493	50001	6	0	0	1000	-12	-17	1	0
3255	npc_B7	494	50001	6	1	0	2250	-13	-17	1	0
3256	npc_B7	495	50001	6	0	0	1000	-13	4	1	2502
3257	npc_B7	496	50001	6	0	0	1000	-13	3	1	465
3258	npc_B7	497	50001	6	0	0	1000	-13	1	1	0
3259	npc_B7	498	50001	6	0	0	1000	-13	2	1	0
3260	npc_B7	499	50001	6	0	0	1000	-13	0	1	0
3261	npc_B7	500	50001	6	0	0	1000	-13	-1	1	0
3262	npc_B7	501	50001	6	0	0	1000	-13	-2	1	0
3263	npc_B7	502	50001	6	0	0	1000	-13	-3	1	0
3264	npc_B7	503	50001	6	0	0	1000	-13	-4	1	0
3265	npc_B7	504	50001	6	0	0	1000	-13	-5	1	0
3266	npc_B7	505	50001	6	0	0	1000	-13	-6	1	0
3267	npc_B7	506	50001	6	0	0	1000	-13	-7	1	0
3268	npc_B7	507	50001	6	0	0	1000	-13	-8	1	0
3269	npc_B7	508	50001	6	1	0	2250	-13	-9	1	0
3270	npc_B7	509	50001	6	0	0	1000	-13	-10	1	0
3271	npc_B7	510	50001	6	0	0	1000	-13	-11	1	0
3272	npc_B7	511	50001	6	0	0	1000	-13	-12	1	0
3273	npc_B7	512	50001	6	0	0	1000	-13	-13	1	0
3274	npc_B7	513	50001	6	0	0	1000	-13	-14	1	0
3275	npc_B7	514	50001	6	0	0	1000	-13	-15	1	0
3276	npc_B7	515	50001	6	0	0	1000	-13	-16	1	0
3277	npc_B7	516	20004	2	6	0	30000	5	-14	1	6833660
3278	npc_B7	517	40001	6	4	1	26000	-1	17	1	24297231
3279	npc_B7	518	40002	6	4	1	26000	-12	15	1	43200000
3280	npc_B7	521	40003	6	1	1	20000	-12	0	1	86393226
3281	npc_B7	525	40002	6	4	1	26000	13	17	1	43195293
3282	npc_B7	526	40001	6	4	0	26000	-8	-16	1	24297938
3283	npc_B7	527	40002	6	4	0	26000	13	-16	1	43198392
3284	npc_B7	528	50001	6	1	0	2250	3	18	1	0
3287	npc_B7	541	40001	6	4	1	26000	-12	-8	1	24295496
3288	npc_B7	542	50001	6	0	0	1000	-14	12	1	0
3289	npc_B7	543	40002	6	3	1	22000	-1	22	1	17986402
3290	npc_B7	544	40001	6	3	1	22000	13	22	1	8088270
3291	npc_B7	545	50001	6	0	0	1000	-14	-9	1	0
3292	npc_B7	546	50001	6	0	0	1000	-15	12	1	0
3293	npc_B7	547	50001	6	0	0	1000	-16	12	1	0
3294	npc_B7	548	50001	6	0	0	1000	-17	12	1	1235
3295	npc_B7	549	50001	6	0	0	1000	-18	12	1	0
3296	npc_B7	550	50001	6	0	0	1000	-19	12	1	0
3297	npc_B7	551	50001	6	0	0	1000	-20	12	1	0
3298	npc_B7	552	50001	6	0	0	1000	-21	12	1	0
3299	npc_B7	553	50001	6	0	0	1000	-22	12	1	0
3300	npc_B7	554	50001	6	0	0	1000	-23	12	1	0
3301	npc_B7	555	50001	6	0	0	1000	-24	12	1	2519
3302	npc_B7	556	50001	6	0	0	1000	-25	12	1	0
3303	npc_B7	557	50001	6	1	0	2250	-26	12	1	0
3304	npc_B7	558	50001	6	0	0	1000	-26	11	1	1038
3305	npc_B7	559	50001	6	0	0	1000	-15	-9	1	0
3306	npc_B7	560	50001	6	0	0	1000	-16	-9	1	0
3307	npc_B7	561	50001	6	0	0	1000	-17	-9	1	0
3308	npc_B7	562	50001	6	0	0	1000	-18	-9	1	0
3309	npc_B7	563	50002	6	0	0	0	5	21	1	0
3310	npc_B7	564	50002	6	0	0	0	7	21	1	0
3311	npc_B7	565	50002	6	0	0	0	9	21	1	0
3312	npc_B7	566	50002	6	0	0	0	11	21	1	0
3313	npc_B7	567	50001	6	0	0	1000	-26	10	1	0
3314	npc_B7	568	50001	6	0	0	1000	-26	9	1	0
3315	npc_B7	569	50001	6	0	0	1000	-26	8	1	0
3316	npc_B7	570	50001	6	0	0	1000	-26	7	1	0
